Item,condition,Sentence,Response,part of speech,interpretation,note
122,MVR,+ + + The contestant paid the money ...,poor,ungram,NA,
122,MVR,+ + + The contestant paid the money ...,for the purchase,PP,ambig,
122,MVR,+ + + The contestant paid the money ...,and,compound,ambig,
122,MVR,+ + + The contestant paid the money ...,for the show,PP,ambig,
122,MVR,+ + + The contestant paid the money ...,at theatre,PP,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,property,compound,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,new dish,DO,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,famous foods,DO,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,watched,VP,reduced relative,
123,MVR,+ + + The new chef offered the restaurant ...,here,adv,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,with best dishes,PP,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,to eat,ungram,NA,
123,MVR,+ + + The new chef offered the restaurant ...,cooks,DO/VP,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,receipe,DO,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,exciting,ungram,NA,
123,MVR,+ + + The new chef offered the restaurant ...,new dishes,DO,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,full,ungram,NA,
123,MVR,+ + + The new chef offered the restaurant ...,granted,VP,reduced relative,amb
123,MVR,+ + + The new chef offered the restaurant ...,free meal,DO,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,great,ungram,NA,
123,MVR,+ + + The new chef offered the restaurant ...,with new offers,PP,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,happily,adv,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,free dish,DO,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,for free foods,PP,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,job,compound,ambig,
123,MVR,+ + + The new chef offered the restaurant ...,recopies,DO,main verb,
123,MVR,+ + + The new chef offered the restaurant ...,to create a firestare f,ungram,NA,
123,MVR,+ + + The new chef offered the restaurant ...,for his friend,PP,main verb,
124,MVR,+ + + The apprentice baker assigned the oven ...,taste,ungram,NA,
124,MVR,+ + + The apprentice baker assigned the oven ...,on,PP,ambig,
124,MVR,+ + + The apprentice baker assigned the oven ...,with bun,PP,ambig,
124,MVR,+ + + The apprentice baker assigned the oven ...,over,adv,ambig,
124,MVR,+ + + The apprentice baker assigned the oven ...,to the first guy,PP,main verb,
124,MVR,+ + + The apprentice baker assigned the oven ...,to him,PP,main verb,
124,MVR,+ + + The apprentice baker assigned the oven ...,to a new assistant,PP,main verb,
124,MVR,+ + + The apprentice baker assigned the oven ...,exploded,VP,reduced relative,
124,MVR,+ + + The apprentice baker assigned the oven ...,numbers,DO,main verb,
124,MVR,+ + + The apprentice baker assigned the oven ...,at,PP,ambig,
124,MVR,+ + + The apprentice baker assigned the oven ...,work,compound,ambig,
124,MVR,+ + + The apprentice baker assigned the oven ...,the assigned,ungram,NA,
124,MVR,+ + + The apprentice baker assigned the oven ...,big,ungram,NA,
124,MVR,+ + + The apprentice baker assigned the oven ...,for cooking,PP,ambig,
101,NPS,+ + + The suspect showed the file ...,briefly,adv,ambig,
101,NPS,+ + + The suspect showed the file ...,to,PP,NP,
101,NPS,+ + + The suspect showed the file ...,burnt,reduced relative,ambig,
101,NPS,+ + + The suspect showed the file ...,to the cop,PP,NP,
101,NPS,+ + + The suspect showed the file ...,knife,ungram,NA,
101,NPS,+ + + The suspect showed the file ...,forgery,compound,ambig,
101,NPS,+ + + The suspect showed the file ...,to investigators,PP,NP,
101,NPS,+ + + The suspect showed the file ...,papers,compound,ambig,
101,NPS,+ + + The suspect showed the file ...,reluctantly,adv,NP,
101,NPS,+ + + The suspect showed the file ...,yesterday,adv,NP,
101,NPS,+ + + The suspect showed the file ...,to the police,PP,NP,
101,NPS,+ + + The suspect showed the file ...,hacked,reduced relative,ambig,
101,NPS,+ + + The suspect showed the file ...,to the detective,PP,NP,
101,NPS,+ + + The suspect showed the file ...,to the corps,PP,NP,
101,NPS,+ + + The suspect showed the file ...,clerk,ungram,NA,
101,NPS,+ + + The suspect showed the file ...,folder,compound,ambig,
101,NPS,+ + + The suspect showed the file ...,about,PP,ambig,
101,NPS,+ + + The suspect showed the file ...,on,PP,ambig,
101,NPS,+ + + The suspect showed the file ...,secretly,adv,ambig,
101,NPS,+ + + The suspect showed the file ...,go,ungram,NA,
101,NPS,+ + + The suspect showed the file ...,mentioned,VP,S,amb
101,NPS,+ + + The suspect showed the file ...,fraudulently,adv,ambig,
101,NPS,+ + + The suspect showed the file ...,apprehensively,adv,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,was,VP,S,
102,NPS,+ + + The corrupt politician mentioned the bill ...,right,compound,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,immediately,adv,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,would,VP,S,
102,NPS,+ + + The corrupt politician mentioned the bill ...,in the senate,PP,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,to,PP,NP,
102,NPS,+ + + The corrupt politician mentioned the bill ...,passage,compound,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,that,relative clause,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,when,conj,NP,
102,NPS,+ + + The corrupt politician mentioned the bill ...,failed,VP,S,
102,NPS,+ + + The corrupt politician mentioned the bill ...,early,adv,NP,
102,NPS,+ + + The corrupt politician mentioned the bill ...,passed,VP,S,amb
102,NPS,+ + + The corrupt politician mentioned the bill ...,with lot of correction,PP,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,contents,compound,NP,
102,NPS,+ + + The corrupt politician mentioned the bill ...,of,PP,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,for,PP,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,might,VP,S,
102,NPS,+ + + The corrupt politician mentioned the bill ...,passing,reduced relative,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,deceptively,adv,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,should,VP,S,
102,NPS,+ + + The corrupt politician mentioned the bill ...,gates,ungram,NA,
102,NPS,+ + + The corrupt politician mentioned the bill ...,proposed,VP,S,amb
102,NPS,+ + + The corrupt politician mentioned the bill ...,bill,ungram,NA,
102,NPS,+ + + The corrupt politician mentioned the bill ...,vote,compound,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,at the gala,PP,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,as a diversion tactic,PP,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,again,adv,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,procedures,compound,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,being,reduced relative,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,overtly,adv,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,continually,adv,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,to repair the build,ungram,NA,
102,NPS,+ + + The corrupt politician mentioned the bill ...,secretly,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,mail,ungram,NA,
103,NPS,+ + + The woman maintained the mail ...,was extremely late every day,VP,S,
103,NPS,+ + + The woman maintained the mail ...,and,conj,ambig,
103,NPS,+ + + The woman maintained the mail ...,for,PP,ambig,
103,NPS,+ + + The woman maintained the mail ...,poorly,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,box,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,in,PP,ambig,
103,NPS,+ + + The woman maintained the mail ...,service,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,route,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,at the post office,PP,ambig,
103,NPS,+ + + The woman maintained the mail ...,style,ungram,NA,
103,NPS,+ + + The woman maintained the mail ...,address,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,was lost,VP,S,
103,NPS,+ + + The woman maintained the mail ...,through,PP,NP,
103,NPS,+ + + The woman maintained the mail ...,delivery,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,correctly,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,boxes,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,very,adv,NP,
103,NPS,+ + + The woman maintained the mail ...,pile,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,envelope,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,room,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,sending,reduced relative,ambig,
103,NPS,+ + + The woman maintained the mail ...,easily,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,on,PP,ambig,
103,NPS,+ + + The woman maintained the mail ...,pretty well,adv,NP,
103,NPS,+ + + The woman maintained the mail ...,safe,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,laying,reduced relative,ambig,
104,NPS,+ + + The boy found the chicken ...,across,adv,ambig,
104,NPS,+ + + The boy found the chicken ...,egg,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,dead,adj,NP,
104,NPS,+ + + The boy found the chicken ...,behind,adv,NP,
104,NPS,+ + + The boy found the chicken ...,inside,adv,NP,
104,NPS,+ + + The boy found the chicken ...,outside,adv,NP,
104,NPS,+ + + The boy found the chicken ...,alone,adj,ambig,
104,NPS,+ + + The boy found the chicken ...,unhealthy,adj,NP,
104,NPS,+ + + The boy found the chicken ...,dry,adj,ambig,
104,NPS,+ + + The boy found the chicken ...,in,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,wing,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,after,adv,NP,
104,NPS,+ + + The boy found the chicken ...,easily,adv,ambig,
104,NPS,+ + + The boy found the chicken ...,his father was going to butcher,relative clause,ambig,
104,NPS,+ + + The boy found the chicken ...,near,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,on the side of the road,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,he,relative clause,ambig,
104,NPS,+ + + The boy found the chicken ...,in the garden,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,in his yard,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,bones,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,coop,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,walking,reduced relative,ambig,
104,NPS,+ + + The boy found the chicken ...,wings,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,asleep,adj,NP,
104,NPS,+ + + The boy found the chicken ...,hiding,reduced relative,ambig,
104,NPS,+ + + The boy found the chicken ...,pecking,reduced relative,ambig,
104,NPS,+ + + The boy found the chicken ...,wandering,reduced relative,ambig,
104,NPS,+ + + The boy found the chicken ...,to,PP,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,on,PP,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,live,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,online,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,to,PP,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,to his students,PP,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,quickly,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,eagerly,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,procedure,compound,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,was,VP,S,
105,NPS,+ + + The new doctor demonstrated the operation ...,slow,ungram,NA,
105,NPS,+ + + The new doctor demonstrated the operation ...,today,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,very well,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,poorly,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,technique,compound,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,flawlessly,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,successfully,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,slowly,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,to students,PP,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,new,ungram,NA,
105,NPS,+ + + The new doctor demonstrated the operation ...,to the residents,PP,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,expertly,adv,S,
105,NPS,+ + + The new doctor demonstrated the operation ...,procedures,compound,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,as,PP,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,completely,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,doctor,ungram,NA,
105,NPS,+ + + The new doctor demonstrated the operation ...,skill,compound,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,firmly,adv,S,
105,NPS,+ + + The new doctor demonstrated the operation ...,room,ungram,NA,
105,NPS,+ + + The new doctor demonstrated the operation ...,carefully,adv,S,
106,NPS,+ + + The professor noticed the grant ...,grant,ungram,NA,
106,NPS,+ + + The professor noticed the grant ...,went to the least expected child,VP,S,
106,NPS,+ + + The professor noticed the grant ...,was,VP,S,
106,NPS,+ + + The professor noticed the grant ...,money,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,unsigned,reduced relative,ambig,
106,NPS,+ + + The professor noticed the grant ...,agreement,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,fund,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,didn t go through,VP,S,
106,NPS,+ + + The professor noticed the grant ...,had,VP,S,
106,NPS,+ + + The professor noticed the grant ...,was given to the right person,VP,S,
106,NPS,+ + + The professor noticed the grant ...,was given to everyone,VP,S,
106,NPS,+ + + The professor noticed the grant ...,was large,VP,S,
