,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
55,19,NPZ_UAMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,continued,continued,6,11.673945426940918,16.841943175056056,11.673945426940918,16.841943175056056
55,19,NPZ_UAMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,causing,causing,7,9.10131549835205,13.130422735038369,9.10131549835205,13.130422735038369
55,19,NPZ_UAMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,uncomfortable,uncomfortable,8,7.805619239807129,11.261128168337226,7.805619239807129,11.261128168337226
55,19,NPZ_UAMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,side,side,9,4.094229221343994,5.906724193895663,4.094229221343994,5.906724193895663
55,19,NPZ_UAMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,effects,effects,10,0.03953893855214119,0.057042630571187546,0.03953893855214119,0.057042630571187546
55,19,NPZ_UAMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,like,like,11,3.930945873260498,5.6711561173558565,3.930945873260498,5.6711561173558565
55,19,NPZ_UAMB,7,7,ambiguous,Before the patient called the treatment continued causing uncomfortable side effects like nausea.,6,nausea..,nausea.,12,5.253678202629089,7.579455489359431,2.6268391013145447,3.7897277446797153
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,patient,patient,1,10.004441261291504,14.43335779453018,10.004441261291504,14.43335779453018
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,refused,refused,2,6.698338508605957,9.66365974856139,6.698338508605957,9.66365974856139
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,the,the,3,3.43351149559021,4.953510007523244,3.43351149559021,4.953510007523244
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,treatment,treatment,4,2.625694751739502,3.7880767972227574,2.625694751739502,3.7880767972227574
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,continued,continued,5,11.268030166625977,16.256331241978536,11.268030166625977,16.256331241978536
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,causing,causing,6,8.060758590698242,11.629216444603465,8.060758590698242,11.629216444603465
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,uncomfortable,uncomfortable,7,8.280171394348145,11.945762208336722,8.280171394348145,11.945762208336722
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,scenes,scenes,8,7.424262046813965,10.710946037198653,7.424262046813965,10.710946037198653
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,in,in,9,2.1217424869537354,3.0610273639715704,2.1217424869537354,3.0610273639715704
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,the,the,10,0.5012233257293701,0.7231124064076359,0.5012233257293701,0.7231124064076359
56,19,MVRR_UAMB,6,8,ambiguous,The patient refused the treatment continued causing uncomfortable scenes in the ER.,5,ER..,ER.,11,6.3481773138046265,9.158483929309755,3.1740886569023132,4.579241964654877
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,operator,operator,1,9.19600772857666,13.26703474599413,9.19600772857666,13.26703474599413
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,observed,observed,2,10.556255340576172,15.22945723020688,10.556255340576172,15.22945723020688
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,the,the,3,1.8100701570510864,2.6113792392387096,1.8100701570510864,2.6113792392387096
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,machine,machine,4,7.391168594360352,10.66320227745793,7.391168594360352,10.66320227745793
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,started,started,5,7.239352226257324,10.444177556069919,7.239352226257324,10.444177556069919
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,working,working,6,4.561981201171875,6.581547655559341,4.561981201171875,6.581547655559341
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,efficiently,efficiently,7,8.20766830444336,11.841162360081961,8.20766830444336,11.841162360081961
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,all,all,8,7.316004753112793,10.554763776435912,7.316004753112793,10.554763776435912
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,of,of,9,3.3686389923095703,4.859918768750212,3.3686389923095703,4.859918768750212
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,a,a,10,0.333883136510849,0.48169154528065466,0.333883136510849,0.48169154528065466
57,20,NPS_UAMB,6,7,ambiguous,The operator observed the machine started working efficiently all of a sudden.,5,sudden..,sudden.,11,0.899291671696119,1.2974036350687368,0.4496458358480595,0.6487018175343684
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,Once,Once,0,11.696487426757812,16.87446440640361,11.696487426757812,16.87446440640361
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,the,the,1,2.716860055923462,3.9196005294700904,2.716860055923462,3.9196005294700904
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,operator,operator,2,9.55817699432373,13.789534549649824,9.55817699432373,13.789534549649824
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,stopped,stopped,3,7.416534423828125,10.699797433839121,7.416534423828125,10.699797433839121
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,the,the,4,2.767270803451538,3.9923278649363514,2.767270803451538,3.9923278649363514
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,machine,machine,5,4.101207256317139,5.916791370346568,4.101207256317139,5.916791370346568
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,started,started,6,9.264409065246582,13.365717015198001,9.264409065246582,13.365717015198001
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,working,working,7,3.8767614364624023,5.592984499093882,3.8767614364624023,5.592984499093882
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,efficiently,efficiently,8,8.62074089050293,12.437100131517283,8.62074089050293,12.437100131517283
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,without,without,9,5.216162204742432,7.525331345254348,5.216162204742432,7.525331345254348
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,any,any,10,1.6451517343521118,2.373452248659669,1.6451517343521118,2.373452248659669
58,20,NPZ_UAMB,7,7,ambiguous,Once the operator stopped the machine started working efficiently without any supervision.,6,supervision..,supervision.,11,8.405067503452301,12.125949205567615,4.2025337517261505,6.062974602783807
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,operator,operator,1,9.19600772857666,13.26703474599413,9.19600772857666,13.26703474599413
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,brought,brought,2,9.03451156616211,13.034045033356058,9.03451156616211,13.034045033356058
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,the,the,3,1.7081102132797241,2.4642821339904475,1.7081102132797241,2.4642821339904475
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,machine,machine,4,7.164786338806152,10.336601720024628,7.164786338806152,10.336601720024628
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,started,started,5,9.775148391723633,14.102558108693412,9.775148391723633,14.102558108693412
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,working,working,6,3.8873536586761475,5.608265845553646,3.8873536586761475,5.608265845553646
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,efficiently,efficiently,7,8.18702220916748,11.81137634081373,8.18702220916748,11.81137634081373
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,with,with,8,3.5296006202697754,5.092137311181815,3.5296006202697754,5.092137311181815
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,the,the,9,1.3824820518493652,1.994500000321078,1.3824820518493652,1.994500000321078
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,added,added,10,7.848750591278076,11.3233535552112,7.848750591278076,11.3233535552112
59,20,MVRR_UAMB,6,8,ambiguous,The operator brought the machine started working efficiently with the added automation.,5,automation..,automation.,11,7.6423187255859375,11.025535326295696,3.8211593627929688,5.512767663147848
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,dancer,dancer,1,11.731217384338379,16.924569143975376,11.731217384338379,16.924569143975376
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,knew,knew,2,8.156740188598633,11.767688619910956,8.156740188598633,11.767688619910956
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,the,the,3,2.787144422531128,4.020999436626992,2.787144422531128,4.020999436626992
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,ballet,ballet,4,7.549083232879639,10.891024943333479,7.549083232879639,10.891024943333479
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,achieved,achieved,5,12.048026084899902,17.381627485185962,12.048026084899902,17.381627485185962
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,incredible,incredible,6,6.977263450622559,10.066063379188982,6.977263450622559,10.066063379188982
60,21,NPS_UAMB,6,7,ambiguous,The dancer knew the ballet achieved incredible success for a small local production.,5,success,success,7,1.2414673566818237,1.791058798910397,1.2414673566818237,1.791058798910397
