,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,5.449803352355957,7.862404270263988,5.449803352355957,7.862404270263988,nearly,nearly,4
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,7.883618354797363,11.373657104727364,7.883618354797363,11.373657104727364,sixty,sixty,5
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,0.15375933051109314,0.22182782361876116,0.15375933051109314,0.22182782361876116,years,years,6
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,3.4094395637512207,4.918781550834517,3.4094395637512207,4.918781550834517,of,of,7
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,1.1385815143585205,1.6426259044128837,1.1385815143585205,1.6426259044128837,her,her,8
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,0.5508789420127869,0.7947503177720064,0.5508789420127869,0.7947503177720064,life,life,9
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,8.152616500854492,11.76173939605231,8.152616500854492,11.76173939605231,devoted,devoted,10
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,0.1676708608865738,0.24189791950264328,0.1676708608865738,0.24189791950264328,to,to,11
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,1.813341498374939,2.6160987871436867,1.813341498374939,2.6160987871436867,the,the,12
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,4.04534912109375,5.83620511566648,4.04534912109375,5.83620511566648,cause,cause,13
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,0.2967190742492676,0.42807513695658245,0.2967190742492676,0.42807513695658245,of,of,14
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,5.641094207763672,8.138378638728106,5.641094207763672,8.138378638728106,social,social,15
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,1.9240984916687012,2.77588735211237,1.9240984916687012,2.77588735211237,justice,justice,16
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,2.2023401260375977,3.177305178185217,2.2023401260375977,3.177305178185217,and,and,17
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,5.522693634033203,7.96756271816875,5.522693634033203,7.96756271816875,equality,equality,18
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,3.745020866394043,5.402923031972375,3.745020866394043,5.402923031972375,for,for,19
16,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,5.849843502044678,8.439540210376384,2.924921751022339,4.219770105188192,all..,all.,20
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,13.281174957752228,19.160685248727827,6.640587478876114,9.580342624363913,"Unfortunately.,","Unfortunately,",0
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,5.288621425628662,7.629867903893591,5.288621425628662,7.629867903893591,for,for,1
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,5.390810966491699,7.777296247727414,5.390810966491699,7.777296247727414,every,every,2
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,6.553422927856445,9.454590758866525,6.553422927856445,9.454590758866525,six,six,3
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,11.548715591430664,16.66127471239407,11.548715591430664,16.66127471239407,water,water,4
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,4.4568071365356445,6.429813554078516,4.4568071365356445,6.429813554078516,bottles,bottles,5
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,4.677182197570801,6.747747561769539,4.677182197570801,6.747747561769539,we,we,6
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,8.925907373428345,12.877362303079305,4.462953686714172,6.438681151539653,"use.,","use,",7
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,4.542119979858398,6.55289397006439,4.542119979858398,6.55289397006439,only,only,8
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,2.1043941974639893,3.0359990727568076,2.1043941974639893,3.0359990727568076,one,one,9
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,7.007072448730469,10.109068672933132,7.007072448730469,10.109068672933132,makes,makes,10
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,1.558005690574646,2.2477270834688268,1.558005690574646,2.2477270834688268,it,it,11
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,2.5196714401245117,3.6351174913371858,2.5196714401245117,3.6351174913371858,to,to,12
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,0.8596832156181335,1.2402607119077587,0.8596832156181335,1.2402607119077587,the,the,13
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,8.535017013549805,12.313426719351234,8.535017013549805,12.313426719351234,recycling,recycling,14
17,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,6.87059473991394,9.91217295923164,3.43529736995697,4.95608647961582,bin..,bin.,15
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,8.754192352294922,12.629629893643974,8.754192352294922,12.629629893643974,As,As,0
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,4.496585369110107,6.487201412949021,4.496585369110107,6.487201412949021,in,in,1
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,1.0364352464675903,1.495259990281323,1.0364352464675903,1.495259990281323,the,the,2
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,3.6178975105285645,5.219522796884086,3.6178975105285645,5.219522796884086,United,United,3
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,0.42644789814949036,0.6152342678577916,0.21322394907474518,0.3076171339288958,"States.,","States,",4
18,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,11.978609085083008,17.281479923796738,11.978609085083008,17.281479923796738,Colombian,Colombian,5
