,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,token,word,word_pos,logfreq,logfreq_s,length,length_s
300,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,devoted,devoted,10,8.169053149927343,-0.8827120381872059,7,0.6606739791349112
301,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,to,to,11,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
302,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,the,the,12,15.687451186819413,1.396106504820095,3,-0.8352420354837095
303,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,cause,cause,13,9.803832949375945,-0.3872119991579867,5,-0.087284028174399
304,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,of,of,14,14.959542893887448,1.1754782662774268,2,-1.2092210391383649
305,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,social,social,15,10.274154155101597,-0.2446581360187828,6,0.2866949754802561
306,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,justice,justice,16,9.249080200292113,-0.5553569743499481,7,0.6606739791349112
307,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,and,and,17,14.964528530543614,1.1769894075079148,3,-0.8352420354837095
308,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,equality,equality,18,7.340835554123275,-1.1337439210034856,8,1.0346529827895663
309,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,for,for,19,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
310,45.0,89,Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.,How would one describe Susan?,Philanthropic,Selfish,1,all..,all.,20,12.525031703495044,0.4375804831855484,4,-0.4612630318290542
311,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,"Unfortunately.,","Unfortunately,",0,8.691314551644853,-0.7244151562329724,14,3.278527004717498
312,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,for,for,1,13.908199122518193,0.8568170741570548,3,-0.8352420354837095
313,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,every,every,2,11.224629871019282,0.0434300545084,5,-0.087284028174399
314,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,six,six,3,10.310484819622369,-0.2336463497867337,3,-0.8352420354837095
315,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,water,water,4,11.065809894256876,-0.0047081135255669,5,-0.087284028174399
316,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,bottles,bottles,5,7.826044013518965,-0.9866777469236712,7,0.6606739791349112
317,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,we,we,6,12.932586901625536,0.5611100353908882,2,-1.2092210391383649
318,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,"use.,","use,",7,11.337869450088004,0.0777528519072482,4,-0.4612630318290542
319,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,only,only,8,11.953828499481324,0.2644493923940681,4,-0.4612630318290542
320,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,one,one,9,12.73209914830059,0.5003424080744144,3,-0.8352420354837095
321,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,makes,makes,10,10.68033229211764,-0.1215459695899163,5,-0.087284028174399
322,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,it,it,11,13.83391514964038,0.8343016800516125,2,-1.2092210391383649
323,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,to,to,12,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
324,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,the,the,13,15.687451186819413,1.396106504820095,3,-0.8352420354837095
325,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,recycling,recycling,14,7.470224135899966,-1.0945263778567509,9,1.4086319864442216
326,47.0,90,"Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.",What is the average recycling rate?,Six out of one hundred,One out of six,0,bin..,bin.,15,7.817222785508166,-0.9893514518624712,4,-0.4612630318290542
327,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,As,As,0,13.52016318199474,0.7392037884173105,2,-1.2092210391383649
328,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,in,in,1,14.60582619067051,1.0682671052951365,2,-1.2092210391383649
329,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,the,the,2,15.687451186819413,1.396106504820095,3,-0.8352420354837095
330,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,United,United,3,10.361892931354786,-0.2180646051515094,6,0.2866949754802561
331,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,"States.,","States,",4,10.614523765931814,-0.1414924647108682,7,0.6606739791349112
332,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,Colombian,Colombian,5,5.808142489980444,-1.5983015778565637,9,1.4086319864442216
333,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,legislation,legislation,6,8.31581113188354,-0.8382298481016222,11,2.156589993753532
334,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,requires,requires,7,9.067970030684457,-0.6102512764079079,8,1.0346529827895663
335,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,travelers,travelers,8,7.511524648390866,-1.0820082359283576,9,1.4086319864442216
336,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,entering,entering,9,8.038834757787749,-0.9221810959827909,8,1.0346529827895663
337,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,the,the,10,15.687451186819413,1.396106504820095,3,-0.8352420354837095
338,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,country,country,11,10.662492695887538,-0.1269531324575163,7,0.6606739791349112
339,48.0,91,"As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",Yes,No,1,to,to,12,14.928149018365476,1.1659628156022577,2,-1.2092210391383649
